game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
GAME-ID,Season that this data sets belongs to.,"Game Date","Away Team'sFive-Men Lineup(Players On The Court)1","Away Team'sFive-Men Lineup(Players On The Court)2","Away Team'sFive-Men Lineup(Players On The Court)3","Away Team'sFive-Men Lineup(Players On The Court)4","Away Team'sFive-Men Lineup(Players On The Court)5","Home Team'sFive-Men Lineup(Players On The Court)1","Home Team'sFive-Men Lineup(Players On The Court)2","Home Team'sFive-Men Lineup(Players On The Court)3","Home Team'sFive-Men Lineup(Players On The Court)4","Home Team'sFive-Men Lineup(Players On The Court)5",Period of the game that the the event described in that row actually occurred.,Accumulated score of away team at that moment in the game,Accumulated score of home team at that moment in the game,Remaining time in the period,Time passed since the period has started.,Duration of the event described in that row.,All events in a game has an id number,The team that has executed the described event,"Various types of events (fouls, freethrows, turnovers etc.)",The player who made the assist if the event is an assisted field goal.,Player of away team who is participating in a jumpball,Player of home team who is participating in a jumpball,Player who blocked a shot,Player who checks in the game,Player who checks out the game,"Freethrows in an order (first, second, third...)",Player who has drawn a foul.,How many free throws are going to be shoot,Player who made this event,Points scored within the event,Player who grabbed the ball after an event.,More details on how the event happened,Shot made or missed,Player who steals the ball,Various types of events occurs in a game,Shot distance (feet),X axis value of the shot,Y axis value of the shot,"X axis value converted to X coordinate on an standard NBA court (94 feet long and 50 feet wide)","Y axis value converted to Y coordinate on an standard NBA court (94 feet long and 50 feet wide)",Description of the play
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,58,70,00:05:55,00:06:05,00:00:02,486,LAL,rebound,,,,,,,,,,JaVale McGee,,,,,,rebound offensive,,,,,,McGee REBOUND (Off:4 Def:7)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,58,70,00:05:55,00:06:05,00:00:00,487,LAL,miss,,,,,,,,,,JaVale McGee,0,,,missed,,Tip Layup Shot,1,-8,10,24.2,88,MISS McGee 1' Tip Layup Shot
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,58,70,00:05:53,00:06:07,00:00:02,488,MIL,rebound,,,,,,,,,,Brook Lopez,,,,,,rebound defensive,,,,,,Lopez REBOUND (Off:0 Def:4)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,58,70,00:05:49,00:06:11,00:00:04,489,MIL,foul,,,,,,,,Avery Bradley,,Eric Bledsoe,,,,,,offensive charge foul,,,,,,Bledsoe Offensive Charge Foul (P5.PN) (K.Fitzgerald)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,58,70,00:05:49,00:06:11,00:00:00,492,MIL,turnover,,,,,,,,,,Eric Bledsoe,,,,,,offensive foul turnover,,,,,,Bledsoe Offensive Foul Turnover (P5.T17)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,58,70,00:05:49,00:06:11,00:00:00,492,MIL,sub,,,,,Khris Middleton,Eric Bledsoe,,,,Eric Bledsoe,,,,,,sub,,,,,,SUB: Middleton FOR Bledsoe
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,58,70,00:05:33,00:06:27,00:00:16,494,LAL,miss,,,,,,,,,,Anthony Davis,0,,,missed,,Floating Jump Shot,12,-51,108,19.9,78.2,MISS Davis 12' Floating Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,58,70,00:05:31,00:06:29,00:00:02,495,MIL,rebound,,,,,,,,,,Giannis Antetokounmpo,,,,,,rebound defensive,,,,,,Antetokounmpo REBOUND (Off:1 Def:8)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,60,70,00:05:26,00:06:34,00:00:05,496,MIL,shot,Giannis Antetokounmpo,,,,,,,,,Donte DiVincenzo,2,,,made,,Reverse Layup,2,-13,15,26.3,6.5,DiVincenzo 2' Running Reverse Layup (4 PTS) (Antetokounmpo 5 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,60,70,00:05:06,00:06:54,00:00:20,500,LAL,sub,,,,,Kyle Kuzma,JaVale McGee,,,,JaVale McGee,,,,,,sub,,,,,,SUB: Kuzma FOR McGee
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Brook Lopez,Donte DiVincenzo,Marvin Williams,Danny Green,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,60,70,00:05:06,00:06:54,00:00:00,501,MIL,sub,,,,,Marvin Williams,Wesley Matthews,,,,Wesley Matthews,,,,,,sub,,,,,,SUB: Williams FOR Matthews
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Danny Green,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,60,70,00:05:06,00:06:54,00:00:00,502,MIL,sub,,,,,Pat Connaughton,Brook Lopez,,,,Brook Lopez,,,,,,sub,,,,,,SUB: Connaughton FOR Lopez
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Danny Green,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,60,70,00:05:02,00:06:58,00:00:04,506,LAL,miss,,,,,,,,,,LeBron James,0,,,missed,,3PT Jump Shot,28,-147,234,10.3,65.6,MISS James 28' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Danny Green,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,60,70,00:04:59,00:07:01,00:00:03,507,MIL,rebound,,,,,,,,,,Pat Connaughton,,,,,,rebound defensive,,,,,,Connaughton REBOUND (Off:2 Def:4)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Danny Green,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,60,70,00:04:53,00:07:07,00:00:06,508,MIL,miss,,,,,,,,,,Marvin Williams,0,,,missed,,3PT Jump Shot,23,230,38,2,8.8,MISS Williams  3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Danny Green,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,60,70,00:04:51,00:07:09,00:00:02,509,LAL,rebound,,,,,,,,,,Kyle Kuzma,,,,,,rebound defensive,,,,,,Kuzma REBOUND (Off:1 Def:5)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Danny Green,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,60,72,00:04:37,00:07:23,00:00:14,510,LAL,shot,,,,,,,,,,LeBron James,2,,,made,,Driving Layup,2,11,15,26.1,87.5,James 2' Driving Layup (24 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Danny Green,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,60,72,00:04:37,00:07:23,00:00:00,511,MIL,violation,,,,,,,,,,Giannis Antetokounmpo,,,,,,unknown,,,,,,Antetokounmpo Violation:Defensive Goaltending (J.Goldenberg)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Danny Green,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,63,72,00:04:27,00:07:33,00:00:10,512,MIL,shot,,,,,,,,,,Giannis Antetokounmpo,3,,,made,,3PT Pullup Jump Shot,27,3,273,24.7,32.3,Antetokounmpo 27' 3PT Pullup Jump Shot (20 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Danny Green,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,63,74,00:04:07,00:07:53,00:00:20,513,LAL,shot,,,,,,,,,,LeBron James,2,,,made,,Driving Layup,3,12,27,26.2,86.3,James 3' Driving Layup (26 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Danny Green,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,65,74,00:03:51,00:08:09,00:00:16,514,MIL,shot,,,,,,,,,,Donte DiVincenzo,2,,,made,,Driving Layup,2,9,18,24.1,6.8,DiVincenzo 2' Driving Layup (6 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Danny Green,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,65,74,00:03:40,00:08:20,00:00:11,515,MIL,foul,,,,,,,,Anthony Davis,,Giannis Antetokounmpo,,,p.foul,,,p.foul,,,,,,Antetokounmpo P.FOUL (P3.PN) (M.Ayotte)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Danny Green,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,65,75,00:03:40,00:08:20,00:00:00,517,LAL,free throw,,,,,,,1,,2,Anthony Davis,1,,,made,,Free Throw 1 of 2,,,,,,Davis Free Throw 1 of 2 (16 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Danny Green,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,65,76,00:03:40,00:08:20,00:00:00,523,LAL,free throw,,,,,,,2,,2,Anthony Davis,1,,,made,,Free Throw 2 of 2,,,,,,Davis Free Throw 2 of 2 (16 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Avery Bradley,LeBron James,Kyle Kuzma,Anthony Davis,3,65,76,00:03:40,00:08:20,00:00:00,518,LAL,sub,,,,,Kentavious Caldwell-Pope,Danny Green,,,,Danny Green,,,,,,sub,,,,,,SUB: Caldwell-Pope FOR Green
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Avery Bradley,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,65,76,00:03:40,00:08:20,00:00:00,519,LAL,sub,,,,,Rajon Rondo,LeBron James,,,,LeBron James,,,,,,sub,,,,,,SUB: Rondo FOR James
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Avery Bradley,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,65,76,00:03:25,00:08:35,00:00:15,524,MIL,miss,,,,,,,,,,Khris Middleton,0,,,missed,,Step Back Jump Shot,15,-24,144,27.4,19.4,MISS Middleton 15' Step Back Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Avery Bradley,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,65,76,00:03:23,00:08:37,00:00:02,525,LAL,rebound,,,,,,,,,,Kentavious Caldwell-Pope,,,,,,rebound defensive,,,,,,Caldwell-Pope REBOUND (Off:0 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Avery Bradley,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,65,78,00:03:16,00:08:44,00:00:07,526,LAL,shot,Kentavious Caldwell-Pope,,,,,,,,,Kyle Kuzma,2,,,made,,Driving Dunk,2,9,15,25.9,87.5,Kuzma 2' Driving Dunk (9 PTS) (Caldwell-Pope 1 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Avery Bradley,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,67,78,00:03:02,00:08:58,00:00:14,528,MIL,shot,Donte DiVincenzo,,,,,,,,,Marvin Williams,2,,,made,,Cutting Layup Shot,3,8,25,24.2,7.5,Williams 3' Cutting Layup Shot (5 PTS) (DiVincenzo 3 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Avery Bradley,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,67,78,00:03:00,00:09:00,00:00:02,530,LAL,timeout,,,,,,,,,,,,,,,,timeout: regular,,,,,,LAKERS Timeout: Regular (Full 4 Short 0)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,67,78,00:03:00,00:09:00,00:00:00,531,LAL,sub,,,,,Markieff Morris,Avery Bradley,,,,Avery Bradley,,,,,,sub,,,,,,SUB: Morris FOR Bradley
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,67,78,00:03:00,00:09:00,00:00:00,532,MIL,sub,,,,,Kyle Korver,Khris Middleton,,,,Khris Middleton,,,,,,sub,,,,,,SUB: Korver FOR Middleton
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,67,80,00:02:42,00:09:18,00:00:18,535,LAL,shot,Rajon Rondo,,,,,,,,,Markieff Morris,2,,,made,,Running Pull-Up Jump Shot,11,-98,40,15.2,85,Morris 11' Running Pull-Up Jump Shot (2 PTS) (Rondo 3 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,70,80,00:02:25,00:09:35,00:00:17,537,MIL,shot,Pat Connaughton,,,,,,,,,Donte DiVincenzo,3,,,made,,3PT Jump Shot,24,-234,38,48.4,8.8,DiVincenzo 24' 3PT Jump Shot (9 PTS) (Connaughton 1 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,70,83,00:02:16,00:09:44,00:00:09,539,LAL,shot,Rajon Rondo,,,,,,,,,Markieff Morris,3,,,made,,3PT Jump Shot,26,-134,218,11.6,67.2,Morris 26' 3PT Jump Shot (5 PTS) (Rondo 4 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,70,83,00:02:00,00:10:00,00:00:16,541,MIL,miss,,,,,,,,,,Kyle Korver,0,,,missed,,3PT Jump Shot,26,81,251,16.9,30.1,MISS Korver 26' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,70,83,00:01:58,00:10:02,00:00:02,542,LAL,rebound,,,,,,,,,,Kentavious Caldwell-Pope,,,,,,rebound defensive,,,,,,Caldwell-Pope REBOUND (Off:0 Def:2)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,70,85,00:01:52,00:10:08,00:00:06,543,LAL,shot,,,,,,,,,,Rajon Rondo,2,,,made,,Driving Layup,3,7,25,25.7,86.5,Rondo 3' Driving Layup (5 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,70,85,00:01:34,00:10:26,00:00:18,544,MIL,miss,,,,,,,,,,Giannis Antetokounmpo,0,,,missed,,Jump Shot,17,-8,168,25.8,21.8,MISS Antetokounmpo 17' Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,70,85,00:01:30,00:10:30,00:00:04,545,MIL,rebound,,,,,,,,,,Pat Connaughton,,,,,,rebound offensive,,,,,,Connaughton REBOUND (Off:3 Def:4)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,73,85,00:01:29,00:10:31,00:00:01,546,MIL,shot,Pat Connaughton,,,,,,,,,Donte DiVincenzo,3,,,made,,3PT Jump Shot,25,-134,216,38.4,26.6,DiVincenzo 25' 3PT Jump Shot (12 PTS) (Connaughton 2 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,73,85,00:01:18,00:10:42,00:00:11,548,LAL,foul,,,,,,,,Giannis Antetokounmpo,,Anthony Davis,,,,,,offensive charge foul,,,,,,Davis Offensive Charge Foul (P4.PN) (J.Goldenberg)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Anthony Davis,3,73,85,00:01:18,00:10:42,00:00:00,551,LAL,turnover,,,,,,,,,,Anthony Davis,,,,,,offensive foul turnover,,,,,,Davis Offensive Foul Turnover (P3.T12)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Alex Caruso,3,73,85,00:01:18,00:10:42,00:00:00,551,LAL,sub,,,,,Alex Caruso,Anthony Davis,,,,Anthony Davis,,,,,,sub,,,,,,SUB: Caruso FOR Davis
'0021900939,2019-20 Regular Season,06/03/2020,Brook Lopez,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Alex Caruso,3,73,85,00:01:18,00:10:42,00:00:00,552,MIL,sub,,,,,Brook Lopez,Giannis Antetokounmpo,,,,Giannis Antetokounmpo,,,,,,sub,,,,,,SUB: Lopez FOR Antetokounmpo
'0021900939,2019-20 Regular Season,06/03/2020,Brook Lopez,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Alex Caruso,3,73,85,00:01:09,00:10:51,00:00:09,555,LAL,foul,,,,,,,,Brook Lopez,,Markieff Morris,,,p.foul,,,p.foul,,,,,,Morris P.FOUL (P1.PN) (M.Ayotte)
'0021900939,2019-20 Regular Season,06/03/2020,Brook Lopez,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Alex Caruso,3,73,85,00:01:09,00:10:51,00:00:00,557,MIL,free throw,,,,,,,1,,2,Brook Lopez,0,,,missed,,Free Throw 1 of 2,,,,,,MISS Lopez Free Throw 1 of 2
'0021900939,2019-20 Regular Season,06/03/2020,Brook Lopez,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Alex Caruso,3,73,85,00:01:09,00:10:51,00:00:00,558,MIL,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Bucks Rebound
'0021900939,2019-20 Regular Season,06/03/2020,Brook Lopez,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Alex Caruso,3,74,85,00:01:09,00:10:51,00:00:00,559,MIL,free throw,,,,,,,2,,2,Brook Lopez,1,,,made,,Free Throw 2 of 2,,,,,,Lopez Free Throw 2 of 2 (11 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Brook Lopez,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Alex Caruso,3,74,87,00:00:55,00:11:05,00:00:14,561,LAL,shot,,,,,,,,,,Kyle Kuzma,2,,,made,,Pullup Jump Shot,18,22,176,27.2,71.4,Kuzma 18' Pullup Jump Shot (11 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Brook Lopez,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Alex Caruso,3,74,87,00:00:54,00:11:06,00:00:01,565,MIL,turnover,,,,,,,,,,Donte DiVincenzo,,,bad pass,,,bad pass,,,,,,DiVincenzo Out of Bounds - Bad Pass Turnover Turnover (P2.T18)
'0021900939,2019-20 Regular Season,06/03/2020,Brook Lopez,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Alex Caruso,3,74,87,00:00:46,00:11:14,00:00:08,565,LAL,miss,,,,,,,,,,Kyle Kuzma,0,,,missed,,Pullup Jump Shot,4,-11,34,23.9,85.6,MISS Kuzma 4' Pullup Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Brook Lopez,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Alex Caruso,3,74,87,00:00:44,00:11:16,00:00:02,566,MIL,rebound,,,,,,,,,,Marvin Williams,,,,,,rebound defensive,,,,,,Williams REBOUND (Off:0 Def:2)
'0021900939,2019-20 Regular Season,06/03/2020,Brook Lopez,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Alex Caruso,3,74,87,00:00:37,00:11:23,00:00:07,567,MIL,miss,,,,,,,,,,Donte DiVincenzo,0,,,missed,,3PT Jump Shot,26,150,216,10,26.6,MISS DiVincenzo 26' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Brook Lopez,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Alex Caruso,3,74,87,00:00:35,00:11:25,00:00:02,568,LAL,rebound,,,,,,,,,,Markieff Morris,,,,,,rebound defensive,,,,,,Morris REBOUND (Off:0 Def:2)
'0021900939,2019-20 Regular Season,06/03/2020,Brook Lopez,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Alex Caruso,3,74,87,00:00:29,00:11:31,00:00:06,569,LAL,foul,,,,,,,,Pat Connaughton,,Kyle Kuzma,,,,,,off.foul,,,,,,Kuzma OFF.Foul (P1) (K.Fitzgerald)
'0021900939,2019-20 Regular Season,06/03/2020,Brook Lopez,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Markieff Morris,Rajon Rondo,Kyle Kuzma,Alex Caruso,3,74,87,00:00:29,00:11:31,00:00:00,572,LAL,turnover,,,,,,,,,,Kyle Kuzma,,,,,,offensive foul turnover,,,,,,Kuzma Offensive Foul Turnover (P1.T13)
'0021900939,2019-20 Regular Season,06/03/2020,Brook Lopez,Kyle Korver,Pat Connaughton,Donte DiVincenzo,Marvin Williams,Kentavious Caldwell-Pope,Dwight Howard,Rajon Rondo,Kyle Kuzma,Alex Caruso,3,74,87,00:00:29,00:11:31,00:00:00,572,LAL,sub,,,,,Dwight Howard,Markieff Morris,,,,Markieff Morris,,,,,,sub,,,,,,SUB: Howard FOR Morris
